MasterID,COMID,yr,csci_sampledate,Constraint_class,County,SMC_region,Regional_board,pChem,pHab,pOverall,biological_condition,stress_condition,SQI,ASCI,blc,bs,Cond,CSCI,Ev_FlowHab,H_AqHab,H_SubNat,hy,CRAM,IPI,PCT_SAFN,ps,TN,TP,XCMG,lon,lat,ASCI_ptile,blc_ptile,bs_ptile,Cond_ptile,CRAM_ptile,CSCI_ptile,Ev_FlowHab_ptile,H_AqHab_ptile,H_SubNat_ptile,hy_ptile,IPI_ptile,PCT_SAFN_ptile,ps_ptile,TN_ptile,TP_ptile,XCMG_ptile
SMC04054,20331414,2009,5/27/2009,likely constrained,San Diego,Mission Bay and San Diego River,San Diego,0.998363681,2.22E-16,0.998363681,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.45,79,69,2352,0.68,0.78,1.55,1.13,83,80,0.96,79,88,2.2,0.16,117,-117.01874,32.83697,0.120325203,0.351219512,0.614634146,0.834146341,0.723577236,0.388617886,0.778861789,0.674796748,0.269918699,0.720325203,0.590243902,0.910569106,0.965853659,0.749593496,0.762601626,0.640650407
911NCPCR2,20324991,2009,5/27/2009,possibly unconstrained,San Diego,Southern San Diego,San Diego,0.225847288,2.22E-16,0.225847288,Healthy,Low stress,Healthy and unstressed,1.09,92,44,112,0.96,0.74,1.34,1.88,75,72,1.08,49,75,0.35,0.03,131,-116.50865,32.86391,0.93495935,0.660162602,0.214634146,0.024390244,0.502439024,0.788617886,0.733333333,0.419512195,0.915447154,0.647154472,0.840650407,0.689430894,0.780487805,0.406504065,0.385365854,0.728455285
SMC01258,948070399,2009,5/27/2009,NA,San Diego,Southern San Diego,San Diego,0.999913623,2.22E-16,0.999913623,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.62,79,75,3800,0.54,0.84,1.24,1.07,75,76,0.96,59,75,0.68,0.14,111,-117.05886,32.64949,0.367479675,0.351219512,0.754471545,0.964227642,0.616260163,0.195121951,0.861788618,0.346341463,0.245528455,0.647154472,0.590243902,0.791869919,0.780487805,0.556097561,0.739837398,0.591869919
SMC06216,22514628,2009,5/26/2009,possibly unconstrained,Los Angeles,Los Angeles,Los Angeles,0.115828339,2.22E-16,0.115828339,Impacted for CSCI,Low stress,Impacted by unknown stress,0.89,83,64,461,0.73,0.44,1.41,1.81,58,64,0.83,29,50,0.2,0,50,-118.31518,34.27407,0.738211382,0.419512195,0.528455285,0.221138211,0.305691057,0.458536585,0.282926829,0.495934959,0.827642276,0.253658537,0.351219512,0.447154472,0.37398374,0.263414634,0.100813008,0.248780488
SMC01606,20331408,2009,5/26/2009,likely constrained,San Diego,Mission Bay and San Diego River,San Diego,0.998551998,2.22E-16,0.998551998,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.63,79,31,2510,0.71,0.05,0.52,0.73,42,44,0.25,58,25,1.38,0.15,31,-117.23481,32.84198,0.382113821,0.351219512,0.136585366,0.856910569,0.149593496,0.42601626,0.095934959,0.105691057,0.156097561,0.144715447,0.069918699,0.782113821,0.144715447,0.671544715,0.749593496,0.190243902
SMC02006,20333004,2009,5/26/2009,likely constrained,San Diego,Mission Bay and San Diego River,San Diego,0.994863387,2.22E-16,0.994863387,Impacted for CSCI,Stressed by chemistry degradation,Impacted and stressed,0.97,63,28,2402,0.44,0.08,0,0.64,33,37,0.15,11,25,7.04,0.02,11,-116.98486,32.83083,0.822764228,0.190243902,0.12195122,0.843902439,0.104065041,0.110569106,0.104065041,0.045528455,0.133333333,0.035772358,0.045528455,0.198373984,0.144715447,0.923577236,0.302439024,0.13495935
SMC01046,20331476,2009,5/21/2009,likely constrained,San Diego,Mission Bay and San Diego River,San Diego,0.999954269,2.22E-16,0.999954269,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.73,63,81,4421,0.66,0.41,1.8,1.83,67,69,1.04,23,63,1.1,0.04,138,-117.18494,32.79509,0.518699187,0.190243902,0.879674797,0.978861789,0.430894309,0.36097561,0.250406504,0.933333333,0.861788618,0.435772358,0.74796748,0.359349593,0.575609756,0.629268293,0.458536585,0.777235772
SMC01990,20331470,2009,5/21/2009,likely constrained,San Diego,Mission Bay and San Diego River,San Diego,0.999365677,2.22E-16,0.999365677,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.81,63,78,2884,0.62,1,1.57,1.65,58,69,0.95,29,75,1.15,0.14,70,-117.11327,32.79653,0.640650407,0.190243902,0.816260163,0.892682927,0.430894309,0.308943089,1,0.699186992,0.647154472,0.253658537,0.557723577,0.447154472,0.780487805,0.635772358,0.739837398,0.338211382
SMC00670,22525749,2009,5/21/2009,likely constrained,Orange,San Gabriel,Santa Ana,0.950697963,2.22E-16,0.950697963,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.51,25,31,1441,0.63,0.29,0.55,0.63,33,29,0.25,11,25,0.51,0.08,12,-117.90916,33.86925,0.203252033,0.050406504,0.136585366,0.645528455,0.030894309,0.323577236,0.172357724,0.108943089,0.131707317,0.035772358,0.069918699,0.198373984,0.144715447,0.486178862,0.596747967,0.141463415
SMC00440,22515786,2009,5/20/2009,likely constrained,Los Angeles,Los Angeles,Los Angeles,0.99325386,2.22E-16,0.99325386,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.61,88,69,2334,0.76,0.17,1.61,1.14,50,64,0.44,79,50,1.1,0.05,32,-118.52966,34.28658,0.346341463,0.484552846,0.614634146,0.832520325,0.305691057,0.497560976,0.130081301,0.754471545,0.274796748,0.206504065,0.128455285,0.910569106,0.37398374,0.629268293,0.512195122,0.2
403S00772,948070356,2009,5/20/2009,NA,Ventura,Santa Clara,Los Angeles,0.454598363,2.22E-16,0.454598363,Healthy,Low stress,Healthy and unstressed,0.92,79,36,877,0.98,0.61,1.08,1.47,75,63,0.78,34,63,0.35,0.01,14,-118.9322,34.40976,0.769105691,0.351219512,0.177235772,0.375609756,0.282926829,0.804878049,0.505691057,0.242276423,0.455284553,0.647154472,0.300813008,0.512195122,0.575609756,0.406504065,0.198373984,0.144715447
404S17664,20364891,2009,5/20/2009,likely constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.999987961,2.22E-16,0.999987961,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.58,25,44,4028,0.57,0.48,1.58,0.72,33,32,0.53,39,25,0.82,0.51,44,-118.6976,34.14994,0.295934959,0.050406504,0.214634146,0.97398374,0.047154472,0.242276423,0.323577236,0.717073171,0.154471545,0.035772358,0.16097561,0.580487805,0.144715447,0.585365854,0.912195122,0.22601626
SMC00520,22514474,2009,5/19/2009,possibly unconstrained,Los Angeles,Los Angeles,Los Angeles,0.510079765,2.22E-16,0.510079765,Healthy,Low stress,Healthy and unstressed,0.87,83,92,414,1,0.36,1.72,1.8,58,80,0.77,36,88,0.3,0.06,40,-118.28252,34.29626,0.717073171,0.419512195,0.970731707,0.195121951,0.723577236,0.834146341,0.208130081,0.86504065,0.817886179,0.253658537,0.289430894,0.538211382,0.965853659,0.372357724,0.546341463,0.216260163
404S17266,20364891,2009,5/19/2009,likely constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.999961486,2.22E-16,0.999961486,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.56,88,75,3648,0.7,0.42,1.59,1.31,83,80,0.94,39,75,8,0.18,133,-118.7118,34.10741,0.271544715,0.484552846,0.754471545,0.951219512,0.723577236,0.408130081,0.263414634,0.733333333,0.344715447,0.720325203,0.539837398,0.580487805,0.780487805,0.936585366,0.791869919,0.744715447
404S22464,20364891,2009,5/19/2009,likely constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.99994642,2.22E-16,0.99994642,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.47,54,69,3545,0.57,0.37,1.78,1.49,50,56,0.93,32,50,3.68,0.22,134,-118.70685,34.12676,0.149593496,0.112195122,0.614634146,0.941463415,0.208130081,0.242276423,0.22601626,0.920325203,0.482926829,0.206504065,0.52195122,0.492682927,0.37398374,0.830894309,0.837398374,0.751219512
404S16516,20364815,2009,5/18/2009,likely constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.999725716,2.22E-16,0.999725716,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.53,63,44,3116,0.62,0.87,1.68,1.85,58,60,1.09,28,75,1.28,0.18,112,-118.75648,34.12998,0.234146341,0.190243902,0.214634146,0.912195122,0.237398374,0.308943089,0.894308943,0.83902439,0.887804878,0.253658537,0.86504065,0.429268293,0.780487805,0.656910569,0.791869919,0.6
SMC00206,20350529,2009,5/18/2009,likely constrained,Orange,San Juan,San Diego,0.956004347,2.22E-16,0.956004347,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.78,75,94,1394.5,0.52,0.72,1.56,1.24,75,83,0.9,51,88,0.28,0.12,84,-117.65963,33.54359,0.601626016,0.302439024,0.977235772,0.627642276,0.806504065,0.175609756,0.692682927,0.684552846,0.307317073,0.647154472,0.463414634,0.720325203,0.965853659,0.344715447,0.707317073,0.408130081
SMC04047,17586578,2009,5/14/2009,possibly constrained,Ventura,Ventura,Los Angeles,0.15176971,3.47E-13,0.15176971,Impacted for CSCI,Low stress,Impacted by unknown stress,1.25,88,56,765,0.56,0.64,0.96,1.45,67,72,0.8,1,75,0,0,22,-119.29171,34.45832,0.998373984,0.484552846,0.372357724,0.326829268,0.502439024,0.221138211,0.551219512,0.203252033,0.43902439,0.435772358,0.315447154,0.061788618,0.780487805,0.082926829,0.100813008,0.169105691
404S06456,20365153,2009,5/14/2009,possibly constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.82405744,2.22E-16,0.82405744,Impacted for ASCI,Low stress,Impacted by unknown stress,0.68,79,67,1438,0.99,0.68,1.67,1.58,67,72,1.05,24,75,0.3,0.02,131,-118.58685,34.06463,0.443902439,0.351219512,0.590243902,0.643902439,0.502439024,0.824390244,0.617886179,0.832520325,0.575609756,0.435772358,0.767479675,0.375609756,0.780487805,0.372357724,0.302439024,0.728455285
901S00997,20350837,2009,5/14/2009,likely constrained,Orange,San Juan,San Diego,0.976802043,2.22E-16,0.976802043,Impacted for CSCI,Stressed by chemistry degradation,Impacted and stressed,0.9,67,50,1046,0.5,0.83,0.68,1.39,50,54,0.64,39.5,50,2.82,0.24,52,-117.61937,33.44002,0.756097561,0.219512195,0.268292683,0.474796748,0.195121951,0.165853659,0.845528455,0.136585366,0.391869919,0.206504065,0.204878049,0.582113821,0.37398374,0.798373984,0.847154472,0.260162602
901S01705,20348431,2009,5/14/2009,possibly unconstrained,Orange,San Juan,San Diego,0.331573977,2.22E-16,0.331573977,Healthy,Low stress,Healthy and unstressed,1.08,100,78,560,0.91,0.56,1.66,1.88,75,85,1.02,22,88,0,0.03,121,-117.51,33.60369,0.920325203,1,0.816260163,0.256910569,0.863414634,0.710569106,0.422764228,0.82601626,0.915447154,0.647154472,0.710569106,0.351219512,0.965853659,0.082926829,0.385365854,0.65203252
SMC00480,22524653,2009,5/13/2009,likely unconstrained,Los Angeles,San Gabriel,Los Angeles,0.052781057,2.22E-16,0.052781057,Healthy,Low stress,Healthy and unstressed,1.21,100,83,287,0.96,0.41,1.19,1.69,92,94,0.85,7,100,0,0,65,-117.73155,34.23434,0.988617886,1,0.895934959,0.110569106,0.988617886,0.788617886,0.250406504,0.300813008,0.692682927,0.93495935,0.385365854,0.130081301,1,0.082926829,0.100813008,0.318699187
404S08616,20364835,2009,5/13/2009,likely constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.95368578,2.22E-16,0.95368578,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.74,75,58,1335,0.45,0,1.64,1.54,50,62,0.94,29,63,0.51,0.11,133,-118.7924,34.12188,0.538211382,0.302439024,0.391869919,0.608130081,0.266666667,0.123577236,0.084552846,0.791869919,0.523577236,0.206504065,0.539837398,0.447154472,0.575609756,0.486178862,0.674796748,0.744715447
901S00469,20348759,2009,5/13/2009,possibly unconstrained,Riverside,San Juan,San Diego,0.196905385,2.22E-16,0.196905385,Healthy,Low stress,Healthy and unstressed,0.92,100,78,130.3,0.84,0.79,1.47,1.56,75,88,1.08,34,100,0.43,0.02,156,-117.40855,33.52999,0.769105691,1,0.816260163,0.032520325,0.930081301,0.62601626,0.788617886,0.569105691,0.549593496,0.647154472,0.840650407,0.512195122,1,0.448780488,0.302439024,0.863414634
907S01434,20332754,2009,5/13/2009,likely unconstrained,San Diego,Mission Bay and San Diego River,San Diego,0.364704457,2.22E-16,0.364704457,Healthy,Low stress,Healthy and unstressed,1.16,83,100,360,0.98,0.67,1.73,1.71,83,89,1.14,40,88,0.18,0.04,153,-116.62501,32.90475,0.964227642,0.419512195,1,0.159349593,0.949593496,0.804878049,0.598373984,0.87804878,0.712195122,0.720325203,0.941463415,0.596747967,0.965853659,0.248780488,0.458536585,0.845528455
404S02920,20364685,2009,5/12/2009,possibly constrained,Ventura,Santa Monica Bay,Los Angeles,0.999862331,2.22E-16,0.999862331,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.48,63,67,3471,0.53,0.76,1.45,1.31,67,62,0.96,58,50,0.34,0.24,131,-118.767,34.17748,0.156097561,0.190243902,0.590243902,0.93495935,0.266666667,0.190243902,0.759349593,0.552845528,0.344715447,0.435772358,0.590243902,0.782113821,0.37398374,0.4,0.847154472,0.728455285
404S05992,20364737,2009,5/12/2009,likely constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.999912419,2.22E-16,0.999912419,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.55,79,67,3692,0.56,0.75,1.42,1.7,50,68,1.1,14,75,0.87,0.16,137,-118.7588,34.15698,0.260162602,0.351219512,0.590243902,0.956097561,0.41300813,0.221138211,0.746341463,0.508943089,0.700813008,0.206504065,0.884552846,0.245528455,0.780487805,0.590243902,0.762601626,0.770731707
907S00577,20329834,2009,5/12/2009,possibly unconstrained,San Diego,Mission Bay and San Diego River,San Diego,0.283046675,2.22E-16,0.283046675,Impacted for ASCI,Low stress,Impacted by unknown stress,0.78,92,92,137.4,1.05,0.47,1.53,1.65,92,91,0.97,40,88,0.2,0.05,111,-116.67455,33.0767,0.601626016,0.660162602,0.970731707,0.035772358,0.967479675,0.891056911,0.312195122,0.645528455,0.647154472,0.93495935,0.629268293,0.596747967,0.965853659,0.263414634,0.512195122,0.591869919
907S01418,20332438,2009,5/12/2009,possibly unconstrained,San Diego,Mission Bay and San Diego River,San Diego,0.443742794,2.22E-16,0.443742794,Healthy,Low stress,Healthy and unstressed,0.85,92,81,543,1.23,0.87,1.68,1.58,75,81,1.2,40,75,0.24,0.03,157,-116.71771,32.99254,0.682926829,0.660162602,0.879674797,0.247154472,0.746341463,0.985365854,0.894308943,0.83902439,0.575609756,0.647154472,0.991869919,0.596747967,0.780487805,0.310569106,0.385365854,0.871544715
SMC01155,22561200,2009,5/12/2009,possibly unconstrained,Orange,Lower Santa Ana,Santa Ana,0.780944651,2.22E-16,0.780944651,Impacted for ASCI,Low stress,Impacted by unknown stress,0.56,88,67,1328,0.91,0.99,1.6,1.58,83,78,1,60,75,6.13,0,100,-117.67949,33.7606,0.271544715,0.484552846,0.590243902,0.601626016,0.669918699,0.710569106,0.983739837,0.744715447,0.575609756,0.720325203,0.682926829,0.804878049,0.780487805,0.894308943,0.100813008,0.510569106
SMC26288,22561108,2009,5/12/2009,possibly unconstrained,Orange,Lower Santa Ana,Santa Ana,0.672128148,2.22E-16,0.672128148,Impacted for CSCI and ASCI,Low stress,Impacted by unknown stress,0.58,100,86,1110,0.76,0.97,1.51,1.65,100,97,1.09,27,100,5.8,0,102,-117.69453,33.77432,0.295934959,1,0.92195122,0.494308943,0.996747967,0.497560976,0.956097561,0.621138211,0.647154472,1,0.86504065,0.409756098,1,0.886178862,0.100813008,0.523577236
404S11406,20365167,2009,5/11/2009,possibly constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.997430833,2.22E-16,0.997430833,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.55,92,69,1977,0.63,0.52,1.63,1.76,58,74,1.08,18,75,0.66,0.39,125,-118.69,34.04939,0.260162602,0.660162602,0.614634146,0.78699187,0.559349593,0.323577236,0.369105691,0.77398374,0.767479675,0.253658537,0.840650407,0.300813008,0.780487805,0.544715447,0.897560976,0.682926829
902S01097,22549067,2009,5/11/2009,possibly unconstrained,Riverside,Northern San Diego,San Diego,0.951652763,2.22E-16,0.951652763,Impacted for ASCI,Stressed by chemistry degradation,Impacted and stressed,0.79,96,89,1234,1.05,0.37,1.9,0.94,83,86,0.91,78,75,5.32,0.05,210,-117.25537,33.48724,0.61300813,0.785365854,0.949593496,0.549593496,0.891056911,0.891056911,0.22601626,0.978861789,0.196747967,0.720325203,0.484552846,0.900813008,0.780487805,0.874796748,0.512195122,0.988617886
901S00531,20348625,2009,5/7/2009,possibly constrained,Orange,San Juan,San Diego,0.997007117,2.22E-16,0.997007117,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.56,42,42,2012,0.53,0,0.06,0,33,36,0.21,0,25,0.6,0.32,66,-117.772,33.55975,0.271544715,0.087804878,0.2,0.796747967,0.087804878,0.190243902,0.084552846,0.056910569,0.069918699,0.035772358,0.061788618,0.040650407,0.144715447,0.523577236,0.874796748,0.323577236
901S01811,20348641,2009,5/7/2009,likely constrained,Orange,San Juan,San Diego,0.999828656,2.22E-16,0.999828656,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.52,79,44,2891,0.67,0.59,1.39,0.77,50,59,0.88,83,63,3.14,0.36,177,-117.71792,33.56418,0.216260163,0.351219512,0.214634146,0.894308943,0.230894309,0.372357724,0.468292683,0.469918699,0.162601626,0.206504065,0.432520325,0.928455285,0.575609756,0.809756098,0.886178862,0.93495935
911S01818,20325007,2009,5/6/2009,possibly unconstrained,San Diego,Southern San Diego,San Diego,0.227473438,2.22E-16,0.227473438,Impacted for ASCI,Low stress,Impacted by unknown stress,0.73,100,50,97.7,1.06,0.5,1.43,1.51,83,74,0.88,66.5,63,0.23,0.04,114.5,-116.52037,32.86215,0.518699187,1,0.268292683,0.019512195,0.559349593,0.894308943,0.346341463,0.525203252,0.500813008,0.720325203,0.432520325,0.842276423,0.575609756,0.292682927,0.458536585,0.61300813
911S04086,20325349,2009,5/6/2009,likely unconstrained,San Diego,Southern San Diego,San Diego,0.960560871,2.22E-16,0.960560871,Healthy,Stressed by chemistry degradation,Healthy and resilient,0.85,92,100,1075,1.01,0.29,0.78,1.36,75,83,0.82,79,63,1.21,0.18,196.5,-116.57777,32.67454,0.682926829,0.660162602,1,0.481300813,0.806504065,0.847154472,0.172357724,0.156097561,0.372357724,0.647154472,0.339837398,0.910569106,0.575609756,0.650406504,0.791869919,0.972357724
911S00538,20325133,2009,5/5/2009,possibly unconstrained,San Diego,Southern San Diego,San Diego,0.207325137,2.22E-16,0.207325137,Healthy,Low stress,Healthy and unstressed,0.93,100,78,140,1.06,0.94,1.67,1.5,92,86,1.1,29.5,75,0.21,0.03,124,-116.63207,32.78123,0.782113821,1,0.816260163,0.03902439,0.891056911,0.894308943,0.939837398,0.832520325,0.494308943,0.93495935,0.884552846,0.448780488,0.780487805,0.274796748,0.385365854,0.671544715
911S02058,20325163,2009,5/5/2009,likely unconstrained,San Diego,Southern San Diego,San Diego,0.567546753,2.22E-16,0.567546753,Healthy,Low stress,Healthy and unstressed,1.01,100,72,759,1.04,0.77,1.34,1.96,92,85,1.05,26.5,75,0.36,0.03,101,-116.64257,32.76142,0.860162602,1,0.668292683,0.323577236,0.863414634,0.881300813,0.764227642,0.419512195,0.964227642,0.93495935,0.767479675,0.403252033,0.780487805,0.411382114,0.385365854,0.517073171
911S03354,20325097,2009,5/5/2009,possibly unconstrained,San Diego,Southern San Diego,San Diego,0.592273819,2.22E-16,0.592273819,Impacted for ASCI,Low stress,Impacted by unknown stress,0.78,100,94,793,1.15,0.69,1.46,1.71,100,92,1.12,51,75,0.17,0.04,186,-116.61677,32.79112,0.601626016,1,0.977235772,0.336585366,0.978861789,0.959349593,0.643902439,0.557723577,0.712195122,1,0.913821138,0.720325203,0.780487805,0.237398374,0.458536585,0.957723577
904S00537,20342631,2009,5/4/2009,likely constrained,San Diego,Central San Diego,San Diego,0.99845407,2.22E-16,0.99845407,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.64,63,56,2411,0.45,0.56,1.92,1.44,67,56,0.98,76,38,4.15,0.12,150,-117.22428,33.05031,0.393495935,0.190243902,0.372357724,0.845528455,0.208130081,0.123577236,0.422764228,0.983739837,0.42601626,0.435772358,0.645528455,0.892682927,0.216260163,0.843902439,0.707317073,0.832520325
901S00313,20348383,2009,4/30/2009,possibly unconstrained,Riverside,San Juan,San Diego,0.256395699,2.22E-16,0.256395699,Impacted for CSCI,Low stress,Impacted by unknown stress,1.08,96,100,153,0.68,0.86,1.55,1.66,92,94,1.06,35,88,0.27,0.04,147,-117.44623,33.60642,0.920325203,0.785365854,1,0.045528455,0.988617886,0.388617886,0.882926829,0.674796748,0.660162602,0.93495935,0.793495935,0.528455285,0.965853659,0.331707317,0.458536585,0.821138211
901S06030,20348919,2009,4/30/2009,likely constrained,Orange,San Juan,San Diego,0.999999999,2.22E-16,0.999999999,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.49,79,47,8000,0.4,0.52,1.32,1.37,67,64,0.81,67,63,1.06,0.28,89.5,-117.64794,33.50267,0.17398374,0.351219512,0.227642276,0.998373984,0.305691057,0.069918699,0.369105691,0.395121951,0.378861789,0.435772358,0.328455285,0.850406504,0.575609756,0.622764228,0.861788618,0.424390244
SMC00910,20350539,2009,4/30/2009,possibly constrained,Orange,San Juan,San Diego,0.999881334,2.22E-16,0.999881334,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.35,71,61,3085.5,0.55,0.84,1.45,1.4,75,68,0.78,65,63,6.13,0.25,64,-117.74426,33.51383,0.043902439,0.258536585,0.448780488,0.905691057,0.41300813,0.211382114,0.861788618,0.552845528,0.398373984,0.647154472,0.300813008,0.835772358,0.575609756,0.894308943,0.850406504,0.312195122
